Id,SalePrice
1747,215152.06
1748,237187.06
1749,154337.33
1750,127277.2
1751,247328.05
1752,125154.984
1753,145168.33
1754,189254.03
1755,164634.6
1756,118241.69
1757,124251.27
1758,145061.77
1759,154314.0
1760,168596.14
1761,149769.64
1762,184466.88
1763,171185.27
1764,121649.93
1765,154142.67
1766,187517.6
1767,228069.3
1768,144385.64
1769,163791.7
1770,150685.77
1771,125480.58
1772,129935.21
1773,129326.734
1774,138628.1
1775,139608.58
1776,124481.61
1777,114317.414
1778,140275.9
1779,125532.16
1780,166619.88
1781,127135.21
1782,89675.84
1783,146774.6
1784,110747.03
1785,118395.38
1786,143823.98
1787,159182.81
1788,65814.45
1789,99564.73
1790,85441.18
1791,191521.36
1792,157605.94
1793,129763.35
1794,150815.25
1795,133700.4
1796,133209.1
1797,114375.61
1798,126426.336
1799,115327.05
1800,135173.03
1801,132440.6
1802,127338.086
1803,153555.56
1804,142766.95
1805,142742.73
1806,128246.04
1807,136862.23
1808,124404.2
1809,126053.4
1810,141039.06
1811,90999.49
1812,91507.16
1813,127768.72
1814,97577.18
1815,47479.82
1816,102922.695
1817,109577.945
1818,153183.11
1819,129717.11
1820,68902.8
1821,109553.58
1822,156471.9
1823,48316.242
1824,127665.664
1825,134293.78
1826,111188.0
1827,102399.55
1828,130254.77
1829,120394.45
1830,146070.58
1831,145757.94
1832,81621.48
1833,140076.97
1834,125414.96
1835,123150.67
1836,118623.2
1837,85727.28
1838,130850.555
1839,111317.59
1840,161773.8
1841,137684.94
1842,104004.64
1843,133827.44
1844,143404.7
1845,145000.72
1846,154075.36
1847,167211.98
1848,46799.85
1849,103723.25
1850,115266.99
1851,146472.73
1852,131629.6
1853,128788.85
1854,162309.14
1855,145552.2
1856,224778.1
1857,144953.97
1858,140034.14
1859,123104.13
1860,149355.47
1861,122678.266
1862,318498.12
1863,296325.12
1864,296356.78
1865,374493.62
1866,354081.78
1867,221209.38
1868,290068.34
1869,206903.06
1870,223517.27
1871,251732.52
1872,176235.38
1873,263242.22
1874,147400.78
1875,199862.17
1876,202258.42
1877,212673.48
1878,202203.9
1879,131647.0
1880,132981.36
1881,251309.55
1882,247731.39
1883,189254.03
1884,199971.73
1885,225942.77
1886,282643.2
1887,211632.3
1888,264520.4
1889,176655.22
1890,128911.22
1891,127012.99
1892,103204.11
1893,131791.97
1894,125350.83
1895,129976.22
1896,127048.91
1897,129946.79
1898,121883.88
1899,153690.98
1900,147502.1
1901,172709.3
1902,144742.14
1903,236944.8
1904,137218.72
1905,184549.53
1906,150455.56
1907,186313.69
1908,113787.95
1909,137181.5
1910,125029.414
1911,205222.23
1912,316002.62
1913,144356.22
1914,73545.35
1915,371932.56
1916,65444.953
1917,236534.73
1918,142767.75
1919,170840.55
1920,151113.47
1921,388605.8
1922,344995.28
1923,244941.39
1924,225340.44
1925,200671.42
1926,400649.53
1927,134666.12
1928,150073.9
1929,126461.15
1930,134277.11
1931,143731.12
1932,144628.12
1933,180483.69
1934,181281.84
1935,177044.81
1936,193027.3
1937,188920.56
1938,171334.23
1939,259647.67
1940,189311.83
1941,176304.25
1942,179568.39
1943,229314.4
1944,386895.0
1945,412730.34
1946,133206.45
1947,312187.0
1948,170876.53
1949,246882.4
1950,181662.67
1951,247634.83
1952,193062.22
1953,171777.4
1954,191407.38
1955,138154.81
1956,296089.25
1957,148425.7
1958,290437.88
1959,145942.47
1960,113239.8
1961,130109.46
1962,101042.89
1963,107934.51
1964,110962.125
1965,149257.84
1966,132722.78
1967,291709.16
1968,402359.8
1969,372855.97
1970,408847.78
1971,451856.06
1972,378457.2
1973,270053.8
1974,334721.8
1975,464865.38
1976,273003.53
1977,360411.7
1978,366332.44
1979,323498.4
1980,191430.61
1981,352830.28
1982,205364.19
1983,191529.89
1984,170672.55
1985,225050.97
1986,211350.53
1987,180493.33
1988,176848.08
1989,190161.05
1990,204307.6
1991,228073.53
1992,214381.38
1993,168500.02
1994,229183.17
1995,187816.0
1996,263170.88
1997,325551.5
1998,305831.84
1999,300981.3
2000,320316.53
2001,254578.36
2002,243011.4
2003,268219.9
2004,282053.3
2005,208577.03
2006,220906.86
2007,235977.61
2008,219402.7
2009,198605.11
2010,188675.14
2011,138593.34
2012,172692.97
2013,178686.38
2014,185429.8
2015,206231.42
2016,192547.86
2017,189780.39
2018,130901.945
2019,142061.58
2020,101673.5
2021,107780.55
2022,192382.31
2023,137155.75
2024,277369.06
2025,360298.88
2026,178368.31
2027,162459.94
2028,148387.86
2029,173016.36
2030,262011.27
2031,239844.6
2032,253814.44
2033,260290.19
2034,172734.58
2035,219696.67
2036,203340.14
2037,219586.16
2038,325426.53
2039,241663.52
2040,356345.3
2041,305804.28
2042,210410.05
2043,178017.06
2044,179756.39
2045,205032.39
2046,147459.23
2047,147931.86
2048,141454.48
2049,140272.45
2050,172002.27
2051,107226.04
2052,130460.01
2053,148910.66
2054,104353.53
2055,156212.92
2056,150941.52
2057,116907.64
2058,208321.38
2059,140428.61
2060,176588.88
2061,171006.9
2062,132735.22
2063,117135.95
2064,141851.84
2065,116798.836
2066,162206.72
2067,126899.99
2068,142470.23
2069,77194.12
2070,113676.48
2071,102366.24
2072,133370.67
2073,143698.48
2074,186712.95
2075,145340.34
2076,123887.89
2077,163259.22
2078,130374.41
2079,130185.805
2080,117656.125
2081,128155.88
2082,125258.56
2083,142350.11
2084,114460.875
2085,120110.766
2086,110814.51
2087,118241.445
2088,95113.1
2089,84264.086
2090,131330.47
2091,108928.75
2092,123172.03
2093,102801.7
2094,111484.56
2095,139399.38
2096,83756.54
2097,102372.52
2098,140298.25
2099,53103.32
2100,80011.016
2101,120252.07
2102,125697.59
2103,102134.555
2104,134875.72
2105,130958.805
2106,58494.42
2107,203665.12
2108,110436.234
2109,106775.805
2110,118570.02
2111,133230.56
2112,138170.69
2113,120260.35
2114,129197.73
2115,159856.9
2116,118166.53
2117,140469.22
2118,118063.3
2119,116912.87
2120,119407.89
2121,110459.266
2122,119438.0
2123,85286.5
2124,154409.88
2125,127189.7
2126,149886.08
2127,177371.22
2128,127678.54
2129,91128.59
2130,133543.98
2131,137562.55
2132,110675.19
2133,120141.97
2134,127259.16
2135,104030.02
2136,73901.01
2137,108012.72
2138,133577.86
2139,149238.1
2140,144422.75
2141,152721.64
2142,128868.664
2143,150565.4
2144,123515.17
2145,143045.19
2146,169187.92
2147,141135.83
2148,136935.56
2149,153655.33
2150,227310.36
2151,114106.555
2152,185839.55
2153,171060.23
2154,102771.33
2155,142027.6
2156,251356.27
2157,221971.39
2158,242643.56
2159,204485.0
2160,178516.14
2161,232115.6
2162,400866.34
2163,352905.38
2164,240268.34
2165,208382.56
2166,155106.12
2167,226884.33
2168,191616.86
2169,192051.84
2170,214714.8
2171,151110.12
2172,136878.64
2173,176073.88
2174,226627.27
2175,309697.1
2176,330887.62
2177,256382.23
2178,204670.27
2179,137219.64
2180,217461.11
2181,190574.78
2182,215753.27
2183,189308.23
2184,121038.63
2185,132748.22
2186,147196.53
2187,157326.77
2188,157253.16
2189,304437.22
2190,76515.305
2191,73390.945
2192,89083.05
2193,111291.73
2194,114258.67
2195,112007.92
2196,108016.555
2197,130365.914
2198,155673.19
2199,171867.05
2200,137321.05
2201,138733.53
2202,217509.94
2203,135274.81
2204,167354.97
2205,115984.95
2206,133237.8
2207,243111.86
2208,251799.9
2209,260301.33
2210,124744.79
2211,115657.0
2212,121506.53
2213,112144.32
2214,135801.8
2215,107375.64
2216,142450.5
2217,68142.8
2218,87748.98
2219,89764.77
2220,87009.945
2221,374203.0
2222,281847.56
2223,300699.94
2224,207689.5
2225,130520.19
2226,184881.52
2227,189678.14
2228,290494.9
2229,258862.22
2230,154123.25
2231,216146.34
2232,184978.45
2233,175748.42
2234,230876.28
2235,231315.0
2236,260779.61
2237,306370.94
2238,209190.88
2239,111702.28
2240,156023.52
2241,157493.66
2242,124226.33
2243,133418.52
2244,106165.734
2245,101685.97
2246,139923.17
2247,121264.59
2248,124303.125
2249,126242.2
2250,134860.61
2251,119763.29
2252,176719.72
2253,159294.14
2254,178534.52
2255,185758.19
2256,175364.53
2257,215814.0
2258,161435.03
2259,186212.5
2260,154680.8
2261,186162.02
2262,237611.81
2263,384158.6
2264,443668.0
2265,172043.48
2266,316049.4
2267,376931.9
2268,432073.8
2269,147699.92
2270,189480.7
2271,216907.0
2272,189263.03
2273,165066.27
2274,187876.34
2275,163116.39
2276,191662.38
2277,185244.08
2278,145998.47
2279,133974.72
2280,116494.61
2281,163928.23
2282,184288.58
2283,113764.195
2284,116470.11
2285,136199.53
2286,127220.266
2287,373409.28
2288,282040.06
2289,365585.22
2290,439640.28
2291,349692.12
2292,418888.66
2293,458649.22
2294,413406.4
2295,479274.3
2296,279546.34
2297,371766.0
2298,362730.9
2299,376887.62
2300,312934.16
2301,310883.62
2302,253635.34
2303,226049.4
2304,254380.53
2305,193302.12
2306,188306.56
2307,191008.06
2308,222438.97
2309,284350.0
2310,197746.92
2311,200920.67
2312,171087.9
2313,169477.94
2314,170297.77
2315,175433.8
2316,187054.64
2317,191530.62
2318,178843.03
2319,180680.0
2320,182989.12
2321,246127.73
2322,183675.62
2323,188736.95
2324,177522.73
2325,201877.34
2326,176074.89
2327,198442.58
2328,212666.34
2329,191334.0
2330,185519.64
2331,345151.6
2332,391117.6
2333,317655.3
2334,258069.48
2335,285052.12
2336,319200.8
2337,192607.08
2338,253862.16
2339,205554.56
2340,394792.03
2341,219588.16
2342,232185.5
2343,216374.02
2344,212848.23
2345,227762.64
2346,218562.28
2347,203875.44
2348,244776.02
2349,182722.44
2350,307732.3
2351,265691.56
2352,234608.47
2353,256275.42
2354,141981.25
2355,139458.69
2356,148061.36
2357,188502.92
2358,190911.92
2359,134383.67
2360,122016.2
2361,152435.56
2362,273221.25
2363,140773.36
2364,158228.34
2365,214281.39
2366,189134.81
2367,220475.6
2368,228792.77
2369,220193.42
2370,177608.3
2371,159455.45
2372,189958.28
2373,301143.1
2374,333209.2
2375,262962.78
2376,300856.2
2377,353464.62
2378,154885.75
2379,208654.08
2380,150924.39
2381,173657.36
2382,204738.83
2383,201341.27
2384,243660.34
2385,163832.08
2386,137185.11
2387,138536.06
2388,107491.4
2389,121290.555
2390,149625.92
2391,145928.95
2392,117381.96
2393,167908.08
2394,150764.23
2395,206729.4
2396,146104.86
2397,209159.02
2398,135085.08
2399,62480.445
2400,69358.19
2401,123577.4
2402,134426.22
2403,138013.38
2404,156055.8
2405,154077.62
2406,136644.03
2407,130040.19
2408,146234.62
2409,125084.7
2410,168643.2
2411,114888.875
2412,155176.48
2413,131108.12
2414,152852.4
2415,130271.7
2416,123175.69
2417,134353.67
2418,138786.88
2419,130863.73
2420,129497.19
2421,148773.66
2422,107187.336
2423,116461.016
2424,142384.0
2425,229613.97
2426,136028.42
2427,133238.39
2428,179492.05
2429,120210.76
2430,133942.77
2431,114481.6
2432,150491.19
2433,152555.84
2434,145367.94
2435,157158.9
2436,116421.42
2437,108515.38
2438,129723.25
2439,106062.055
2440,122323.3
2441,87924.695
2442,98911.59
2443,126828.26
2444,132429.58
2445,90752.98
2446,145828.92
2447,174561.73
2448,136634.44
2449,115937.69
2450,148472.84
2451,122116.516
2452,234855.94
2453,91152.81
2454,124347.81
2455,116942.22
2456,130772.67
2457,135341.22
2458,135825.75
2459,107719.16
2460,138816.0
2461,131817.8
2462,133604.9
2463,126098.23
2464,187524.8
2465,141144.2
2466,129099.5
2467,135338.38
2468,88157.15
2469,76132.79
2470,195839.72
2471,208938.67
2472,151928.08
2473,122318.24
2474,74547.12
2475,211746.3
2476,117557.19
2477,127997.33
2478,147707.78
2479,109416.89
2480,144094.64
2481,126622.68
2482,129311.66
2483,116492.734
2484,121328.84
2485,132079.08
2486,147677.77
2487,187555.6
2488,165901.75
2489,153491.98
2490,141948.0
2491,100018.67
2492,191259.17
2493,148375.4
2494,142308.95
2495,83290.914
2496,245175.11
2497,148623.08
2498,121710.734
2499,90215.805
2500,125248.055
2501,138640.66
2502,146539.5
2503,100053.375
2504,205052.66
2505,225665.14
2506,251334.94
2507,298745.1
2508,254956.05
2509,210050.73
2510,206114.58
2511,178699.61
2512,208670.92
2513,205308.5
2514,255393.3
2515,149514.12
2516,181216.8
2517,147967.34
2518,155066.03
2519,239257.53
2520,218836.03
2521,185963.53
2522,218707.31
2523,128469.46
2524,143641.64
2525,151302.62
2526,140423.38
2527,125736.62
2528,133328.39
2529,144202.88
2530,134914.84
2531,257421.34
2532,221581.72
2533,191215.77
2534,216957.36
2535,290251.25
2536,237384.86
2537,254184.47
2538,182848.36
2539,189333.33
2540,179436.14
2541,180749.53
2542,164661.67
2543,125266.44
2544,114823.375
2545,134600.08
2546,122772.23
2547,146338.47
2548,155499.11
2549,165009.67
2550,553680.75
2551,133076.2
2552,129450.555
2553,72041.72
2554,99287.35
2555,124123.77
2556,104208.05
2557,114465.94
2558,160731.27
2559,131748.89
2560,149844.94
2561,151717.25
2562,131929.42
2563,147102.25
2564,196443.17
2565,147706.27
2566,164258.2
2567,129584.43
2568,225046.2
2569,240371.81
2570,120163.375
2571,187655.92
2572,135919.16
2573,206679.39
2574,309842.06
2575,132039.58
2576,111686.38
2577,153051.47
2578,85962.586
2579,61344.508
2580,115497.37
2581,134911.31
2582,129617.93
2583,278781.03
2584,173898.02
2585,188342.02
2586,220539.97
2587,202654.86
2588,146006.89
2589,149220.88
2590,200327.55
2591,207416.38
2592,215364.58
2593,279477.12
2594,170487.47
2595,190400.39
2596,278587.84
2597,187892.64
2598,299483.72
2599,374265.0
2600,168893.86
2601,140416.8
2602,87499.74
2603,104107.195
2604,93945.59
2605,82463.57
2606,149935.53
2607,210950.48
2608,202112.5
2609,170498.38
2610,115941.09
2611,125739.86
2612,165131.61
2613,134820.16
2614,131977.66
2615,154077.48
2616,148127.97
2617,192146.25
2618,213877.27
2619,197302.03
2620,184606.6
2621,181668.66
2622,183627.4
2623,240878.17
2624,325857.38
2625,306759.38
2626,171892.67
2627,153898.84
2628,504338.5
2629,531949.5
2630,407246.78
2631,476047.44
2632,435695.16
2633,320879.38
2634,419290.0
2635,160971.84
2636,180764.83
2637,177982.36
2638,267630.6
2639,183751.6
2640,153747.25
2641,114375.52
2642,189366.81
2643,111351.73
2644,125471.0
2645,115370.234
2646,99879.47
2647,110192.24
2648,142556.83
2649,153438.9
2650,128993.64
2651,147984.77
2652,415091.94
2653,231099.9
2654,260427.19
2655,407363.78
2656,337056.1
2657,360153.66
2658,313967.22
2659,331242.12
2660,377007.88
2661,360474.5
2662,357622.66
2663,294918.56
2664,266294.97
2665,335989.25
2666,276507.7
2667,167675.92
2668,177046.36
2669,176552.1
2670,284102.5
2671,181352.33
2672,195274.1
2673,202095.61
2674,197079.61
2675,177244.42
2676,184739.33
2677,193766.31
2678,254968.11
2679,270995.12
2680,293396.62
2681,403486.53
2682,315284.0
2683,481847.3
2684,305839.22
2685,324656.62
2686,251529.47
2687,333051.3
2688,204319.88
2689,207087.7
2690,402568.03
2691,187160.89
2692,137053.2
2693,198258.11
2694,137970.56
2695,186063.47
2696,180285.36
2697,187594.97
2698,194775.81
2699,174694.36
2700,152299.45
2701,155026.27
2702,118753.16
2703,126942.49
2704,138493.52
2705,121357.914
2706,116006.69
2707,124948.055
2708,134401.73
2709,106280.14
2710,127276.16
2711,283718.62
2712,407348.38
2713,166377.08
2714,149940.33
2715,161038.02
2716,149959.45
2717,201209.88
2718,227523.42
2719,158158.67
2720,168633.48
2721,139333.8
2722,155225.06
2723,145040.02
2724,133366.38
2725,135822.06
2726,153778.7
2727,184987.69
2728,175646.05
2729,154222.2
2730,144113.72
2731,134409.52
2732,130043.52
2733,152364.58
2734,139082.77
2735,139042.0
2736,147076.02
2737,122415.5
2738,134597.23
2739,158422.36
2740,137478.66
2741,146941.84
2742,153505.95
2743,161624.7
2744,164651.95
2745,145999.64
2746,139644.42
2747,141472.7
2748,126629.52
2749,132788.27
2750,133361.97
2751,136557.19
2752,194248.83
2753,144718.5
2754,234327.3
2755,137217.22
2756,103060.89
2757,72344.055
2758,94858.95
2759,169338.48
2760,128480.76
2761,145332.67
2762,143796.55
2763,186277.28
2764,145274.38
2765,295044.6
2766,132635.5
2767,92193.57
2768,126145.086
2769,136725.42
2770,138581.89
2771,115573.05
2772,116471.32
2773,184249.66
2774,135586.64
2775,122675.02
2776,142362.45
2777,143028.34
2778,109043.266
2779,119769.78
2780,88556.08
2781,98032.14
2782,99327.02
2783,95151.52
2784,125390.96
2785,144908.83
2786,67468.39
2787,123191.34
2788,77471.82
2789,181371.55
2790,100276.266
2791,113430.03
2792,61761.453
2793,148797.56
2794,103687.55
2795,121105.29
2796,101583.125
2797,206501.28
2798,108304.305
2799,113806.555
2800,62853.938
2801,110269.97
2802,129708.86
2803,156475.33
2804,133528.3
2805,105306.01
2806,87200.23
2807,157001.89
2808,150470.86
2809,137125.53
2810,132845.75
2811,160964.45
2812,162327.0
2813,149511.73
2814,149399.9
2815,94797.76
2816,236137.66
2817,155502.14
2818,134385.06
2819,179579.98
2820,142124.06
2821,117596.56
2822,204549.27
2823,336354.16
2824,168832.52
2825,149841.25
2826,132054.66
2827,139556.8
2828,228911.16
2829,205974.45
2830,236084.45
2831,176740.12
2832,256388.22
2833,319630.9
2834,221633.52
2835,211807.44
2836,183878.3
2837,156082.1
2838,149853.39
2839,176719.42
2840,208904.94
2841,195569.47
2842,225881.86
2843,152196.03
2844,166403.55
2845,126466.555
2846,195438.2
2847,212065.3
2848,206916.34
2849,199596.98
2850,271121.5
2851,205220.66
2852,232784.58
2853,233529.6
2854,137604.25
2855,203337.48
2856,194695.39
2857,182695.75
2858,204782.22
2859,125449.23
2860,132427.12
2861,126821.0
2862,187298.94
2863,129665.2
2864,254684.05
2865,137759.77
2866,139701.48
2867,110802.41
2868,100469.945
2869,107923.71
2870,127215.26
2871,82490.24
2872,47514.258
2873,103467.32
2874,136551.38
2875,118011.84
2876,164592.78
2877,151454.34
2878,161848.5
2879,142438.34
2880,108187.516
2881,143989.17
2882,186916.62
2883,192470.25
2884,212370.84
2885,187586.44
2886,263140.1
2887,93320.64
2888,141256.0
2889,52503.164
2890,84962.74
2891,137039.02
2892,52458.258
2893,87608.52
2894,66328.625
2895,350408.2
2896,284612.44
2897,208234.45
2898,142634.27
2899,198169.47
2900,162119.66
2901,211929.86
2902,186099.7
2903,330272.66
2904,349537.12
2905,93838.16
2906,193647.38
2907,119040.24
2908,137283.5
2909,139610.33
2910,76251.78
2911,88382.74
2912,153328.88
2913,86080.65
2914,82882.234
2915,90309.65
2916,88111.05
2917,174995.75
2918,124416.45
2919,225647.08
